,TSO_Hokkaido,TSO_Tohoku,TSO_Tokyo,TSO_Hokuriku,TSO_Chubu,TSO_Chugoku,TSO_Kansai,TSO_Shikoku,TSO_Kyushu,TSO_Okinawa
2019/8/13 5:00,-2.705,-7.4,-26.28,-2.646,-11.102,-5.657,-13.461,-2.79,-8.814,-0.9989
2019/8/13 6:00,-2.703,-7.69,-28.35,-2.72,-11.602,-5.747,-14.24,-2.82,-8.914,-1.0283
2019/8/13 7:00,-2.749,-8.47,-32.15,-3.016,-12.991,-6.245,-15.949,-2.96,-9.638,-1.1014
2019/8/13 8:00,-2.965,-9.41,-36.08,-3.491,-14.953,-7.078,-18.3,-3.45,-10.62,-1.2552
2019/8/13 9:00,-3.113,-10.28,-38.63,-3.827,-16.315,-7.727,-19.913,-3.73,-11.529,-1.3496
2019/8/13 10:00,-3.095,-10.69,-40.31,-3.931,-17.117,-7.97,-20.496,-3.93,-12.055,-1.3766
2019/8/13 11:00,-3.157,-11.11,-41.09,-4.058,-17.538,-8.198,-20.955,-4.06,-12.379,-1.4217
2019/8/13 12:00,-3.078,-11.21,-41.96,-4.018,-17.548,-8.342,-21.336,-4.06,-12.627,-1.4113
2019/8/13 13:00,-3.171,-11.12,-42.41,-4.065,-17.609,-8.397,-21.356,-4.01,-12.725,-1.4284
2019/8/13 14:00,-3.109,-11.06,-41.98,-4.074,-17.466,-8.558,-21.423,-3.96,-12.8,-1.4364
2019/8/13 15:00,-3.096,-10.98,-41.24,-4.035,-17.346,-8.524,-21.49,-4,-12.541,-1.4256
2019/8/13 16:00,-3.213,-10.86,-41.19,-3.986,-17.337,-8.51,-21.605,-4.05,-12.618,-1.4199
2019/8/13 17:00,-3.22,-10.54,-41.14,-3.824,-16.848,-8.437,-21.454,-4.03,-12.664,-1.3864
2019/8/13 18:00,-3.233,-10.36,-41.23,-3.69,-16.626,-8.281,-20.87,-3.96,-12.593,-1.3453
2019/8/13 19:00,-3.307,-10.11,-40.99,-3.61,-16.45,-8.226,-20.598,-3.87,-12.432,-1.3529
2019/8/13 20:00,-3.114,-9.6,-39.26,-3.431,-15.78,-7.868,-19.703,-3.7,-11.909,-1.3309
